,ticker,growth,price,trailingAnnualDividendYield,payoutRatio,trailingAnnualDividendRate,dividendRate,priceToSalesTrailing12Months,forwardPE,fiveYearAvgDividendYield,dividendYield,profitMargins,forwardEps,bookValue,trailingEps,priceToBook,pegRatio,trailingPE,earningsQuarterlyGrowth
0,TDC,-0.03370288248337039,21.855,,0,,,1.2880207,14.924658,,,0.06291,1.46,3.177,1.032,6.8586717,0.66,21.114344,
0,TDF,0.08545034642032334,23.29,0.08961234,0.45470002,2.092,0.31,68.05732,,,0.013099999,13.33063,,24.208,4.603,0.9707535,,5.1053658,-0.109
0,TDG,-0.022510530080267044,501.28999999999996,,0,,,4.874423,40.76139,,,0.17615,12.07,-77.202,12.117,,210.65,40.603287,
0,TDY,0.04756814537680376,333.495,,0,,,3.881707,29.829903,,,0.12587,11.17,78.137,10.553,4.264305,1.14,31.57396,-0.104
0,TECK,0.1541737649063033,13.66,0.010948906,,0.15,0.15,,4.7879863,1.27,0.0108,-0.19689,2.83,29.21,4.465,0.46388227,-0.85,3.0347145,
0,TFX,-0.06163486478851532,365.77,0.003758983,0.1339,1.36,1.36,6.7260933,27.411104,0.6,0.0038,0.18987,13.33,66.67,10.158,5.4805765,2.77,35.970665,-0.863
0,TG,-0.08462867012089814,15.91,0.030456852,4,0.48,0.48,0.577637,14.324324,2.51,0.0305,0.00311,1.11,10.558,0.086,1.505967,,184.88371,-0.227
0,TGH,0.16113360323886639,14.27,0,0,0,,1.1368073,11.472,,,0.07581,1.25,23.086,0.908,0.6211557,1.2,15.792952,49.92
0,TGP,-0.0091324200913242,10.84,0.08309726,0.6457,0.88,1,1.6083302,3.974359,6.48,0.094399996,0.21263,2.73,15.316,1.258,0.70840955,0.07,8.624802,1.724
0,TGS,0.002109704641350074,4.43,0.01212766,0,0.057,,,13.194444,,,0.19917999,0.36,1.03,1.07,4.6116505,,4.439252,-0.7
0,THO,0.03465884398087793,94.05,0.01657001,0.398,1.6,1.64,0.64356333,12.991815,1.82,0.017,0.0273,7.33,42.026,4.02,2.2659783,0.58,23.689056,0.295
0,THR,-0.08339768339768339,11.885,,0,,,1.1293322,16.04054,,,0.012569999,0.74,10.583,0.133,1.12161,2.65,89.248116,
0,TIF,0.012708367717445102,123.495,0.019064836,1.1429,2.32,2.32,4.052899,29.714285,2.06,0.0191,0.06718,4.13,26.331,2.033,4.6606665,-72.58,60.363995,-0.766
0,TJX,0.026640086988039213,56.79,0.008012542,1.2321,0.46,,2.0135837,22.391306,1.4,,0.021089999,2.53,3.887,0.585,14.574222,195.2,96.837616,
0,TKR,0.08407320166696874,59.83,0.018685352,0.2667,1.12,1.12,1.2702869,13.754024,2.6,0.0187,0.090550005,4.35,25.082,4.202,2.385376,8.33,14.238458,-0.331
0,TLK,-0.040224032586558045,18.685,0.00047543578,0,0.009,0.79,,8.340708,2.88,0.0419,0.13957,2.26,6.4,1.3,2.9453125,,14.500001,0.056
0,TLYS,-0.02732240437158473,7.449999999999999,,0,,,0.39236528,11.301587,,,0.00098,0.63,4.989,0.018,1.4271398,-1.43,395.55557,-0.433
0,TM,-0.01899827288428324,132.035,0.015232142,0.3841,1.998,4.05,,11.409607,2.95,0.0309,0.057729997,11.45,123.504,16.356,1.0577796,,7.9872823,-0.767
0,TMO,0.14354393928301246,466.755,0.0017651111,0.0887,0.82,0.88,7.0622163,26.715506,0.32,0.0019,0.14119,17.54,75.52,9.238,6.204847,2.2,50.724182,0.033
0,TNC,-0.06137879911045219,63.334999999999994,0.013910844,0.3621,0.88,0.88,1.1221783,20.422583,1.29,0.0139,0.0433,3.1,20.14,2.428,3.1434958,1.48,26.074959,-0.034
0,TNET,0.109617209743752,65.13,,0,,,1.1852338,19.594973,,,0.080340005,3.58,9.154,4.578,7.6633167,0.93,15.323285,1.739
0,TOL,0.17662779397473294,48.8,0.008867392,0.1346,0.44,0.44,0.8842497,10.505423,,0.0089,0.06506,4.61,37.121,3.331,1.3046525,-8.44,14.539177,-0.216
0,TPB,0.12491178546224413,32.25,0.0059542465,0.5758,0.19,0.2,1.644317,12.60079,,0.0064,0.01747,2.53,5.74,0.332,5.554007,0.58,96.0241,-0.301
0,TPH,0.14251352976548404,19.105,,0,,,0.7603092,8.26087,,,0.082679994,2.3,16.695,1.98,1.1380653,-19.47,9.59596,1.152
0,TPL,-0.08081223442793084,525.5,0.020771883,0.36220002,10,10,10.0397,22.524952,0.38,0.0208,0.59045,20.84,60.976,27.608,7.6984386,,17.003044,-0.444
0,TPVG,-0.006323396567299078,11.035,0.12914799,3.6,1.44,1.44,4.2594233,7.189543,11.96,0.1291,0.16266,1.53,13.173,0.469,0.83504134,0.75,23.454157,-0.111
0,TPX,0.14076671907122984,92.21,,0,,,1.5296863,13.533716,,,0.063590005,6.97,4.664,3.738,20.225128,0.69,25.23542,-0.447
0,TR,-0.02581863979848864,31.435000000000002,0.011274824,0.3702,0.352,0.36,4.0011535,-15.866667,1.02,0.0116,0.1269,-1.95,11.301,0.952,2.7378109,,32.5,-0.361
0,TRC,0.04249291784702569,13.675,,0,,,8.579324,,,,0.19419001,,16.307,0.328,0.9026799,,44.878048,
0,TREX,0.12750109537023513,77.00999999999999,,0,,,11.451502,46.787876,,,0.21412,1.65,4.317,1.435,17.882788,3.56,53.79791,0.322
0,TRN,0.02987951807228928,20.405,0.035714287,3.7895002,0.74,0.76,0.9093151,49.697674,2.25,0.0356,0.00911,0.43,15.947,0.204,1.340064,7.08,104.754906,
0,TRNO,0.04349338900487121,60.045,0.017842393,1,1.08,1.16,22.85935,71.40476,2.34,0.019299999,0.40813,0.84,23.46,1.081,2.5566924,6.64,55.485664,1.958
0,TRP,-0.0429270462633452,43.099999999999994,0.04627684,0.6842,2.026,2.43,,14.940971,4.41,0.0556,0.34403,2.88,19.685,2.78,2.1859283,3.94,15.478417,0.133
0,TRTN,0.02952646239554313,36.91,0.056079805,0.5136,2.08,2.08,1.8912629,7.04,,0.0561,0.24016,5.25,28.334,4.055,1.3044399,0.94,9.114674,-0.18
0,TRU,0.03771115869616937,87.35,0.003395586,0.1852,0.3,0.3,6.148698,26.675842,,0.0034,0.11613,3.27,11.254,1.62,7.7510223,2.76,53.84568,-0.325
0,TSI,0.007017543859649145,2.925,0.06975525,1.7939999,0.399,0.34,15.224916,,5.14,0.059299998,0.52894,,5.617,0.199,1.0218978,,28.84422,-0.82
0,TSLX,0.04482132041187148,17.255000000000003,0.102416575,0.96389997,1.78,1.64,4.271858,8.625,8.36,0.094399996,0.40578,2,16.076,1.664,1.0730281,4.27,10.366587,1.006
0,TSM,0.10431792128391293,86.595,0.0029835508,0.5305,0.263,1.7,,27.611464,,0.019299999,0.36937,3.14,9.98,2.23,8.687375,1.52,38.87892,0.81
0,TSN,-0.043415571932073016,59.88,0.027029261,0.32900003,1.635,1.68,0.5104561,10.172061,1.55,0.0278,0.04264,5.87,40.789,4.97,1.4638749,1.34,12.014085,-0.22
0,TTC,0.08005495191707279,86.565,0.011164548,0.35849997,0.975,1,2.835693,25.814928,1.23,0.0116,0.09039,3.35,9.827,2.722,8.800245,1.5,31.77076,0.468
0,TTM,-0.1287128712871286,8.8,0.00034052212,0,0.003,,,1.8965518,,,-0.07259,4.64,20.54,1.935,0.42843232,,4.547804,
0,TV,0.06557377049180335,7.155,0.0024896264,0,0.018,,,44.6875,,,-0.047620002,0.16,7.83,0.555,0.91315454,-7.2,12.882883,0.893
0,TWN,0.019279128248113953,24.295,0.06968827,0.316,1.699,1.47,39.195282,,,0.060399998,7.70683,,22.677,4.782,1.0724523,,5.085738,0.174
0,TX,0.12975027144408235,21.854999999999997,0.05845105,0,1.2,,0.46865335,9.862559,,,0.022739999,2.11,33.358,1.01,0.6238383,2.98,20.60396,-0.756
0,TXT,-0.06808838643371018,36.275000000000006,0.002201431,0.049099997,0.08,0.08,0.6593981,14.279528,0.18,0.0022,0.03006,2.54,24.246,1.641,1.4959168,-4.77,22.102377,
0,TY,0.038593809705769866,27.185,0.03919319,2.5823998,1.059,1.05,22.443089,,,0.038599998,0.30395,,28.332,0.333,0.95933926,,81.62162,
0,UBA,-0.008298755186721962,9.57,0.093395256,3.0167,0.905,0.56,2.894215,22.761906,5.44,0.0586,0.22167999,0.42,8.998,0.324,1.0624584,4.2,29.506174,-0.517
0,UBS,-0.05451586655817742,11.600000000000001,0.031905595,0.29389998,0.365,0.36,1.414327,9.007752,4.64,0.031400003,0.15558,1.29,15.9,1.227,0.7308176,0.84,9.470253,-0.115
0,UDR,-0.055507868383405046,33.44,0.04155575,2.2024,1.405,1.44,7.8458824,,3.2,0.042600002,0.1513,0,11.362,0.625,2.905298,-5.3,52.815998,0.622
0,UE,-0.14248704663212441,9.675,0.06426485,0.5789,0.66,,3.2738209,76.38462,4.24,,0.38887,0.13,8.458,1.146,1.1740364,3.13,8.664922,0.176
0,UGI,0.016553355010345827,34.375,0.038113315,0.6014,1.305,1.32,1.0879182,12.024476,2.37,0.038599998,0.07157,2.86,19.697,2.293,1.745951,1.24,14.997819,
0,UGP,-0.17500000000000004,3.34,0.11601209,2.0313,0.384,0.1,,12.222221,2.82,0.0313,0.0027700001,0.27,4.46,0.523,0.7399103,28.49,6.3097515,-0.622
0,UHS,-0.005987496698071637,112.92,0.0053233965,0.0708,0.6,,0.8503805,10.771947,0.38,,0.06529,10.48,66.959,8.455,1.6859571,1.14,13.351863,0.057
0,UHT,-0.187315634218289,55.175,0.048095487,1.9161,2.74,2.76,9.606483,,3.79,0.050100002,0.25,,12.073,1.43,4.563903,,38.531467,0.103
0,UNM,-0.06281407035175879,18.665,0.060606062,0.24260001,1.14,1.14,0.31937155,3.5122411,2.96,0.060599998,0.08116,5.31,51.903,4.703,0.35932413,0.61,3.9655538,-0.056
0,UNP,0.09788636601443979,209.275,0.018581487,0.482,3.88,3.88,7.0518465,22.395945,2.18,0.0189,0.27543,9.37,24.24,8.056,8.657179,3.79,26.04891,-0.279
0,UPS,0.08496081602189332,174.245,0.022638476,0.78330004,3.94,4.04,1.9463315,21.615862,3.11,0.0232,0.05657,8.07,5.056,5.03,34.50158,3.35,34.67992,0.049
0,URI,0.09357818965028608,192.695,,0,,,1.5438693,11.764634,,,0.12367,16.4,54.205,14.902,3.5594501,-5.89,12.947255,-0.215
0,USM,-0.15799831318526847,29.965,,0,,,0.64024985,23.217056,,,0.04478,1.29,50.281,2.054,0.59565246,0.42,14.5813055,1.194
0,USNA,0.023898035050451627,77.31,,0,,,1.5329108,13.771429,,,0.103549995,5.6,16.609,5.06,4.643266,1.45,15.241107,0.309
0,USPH,-0.08247972684592408,85.455,0.010662958,0.3833,0.92,1.28,2.559806,32.08582,1.03,0.0149,0.06542,2.68,19.875,2.401,4.326541,3.94,35.814243,-0.3
0,UTI,-0.22340425531914887,5.09,0,0,0,,0.53393364,18.25,,,0.02254,0.28,3.132,0.062,1.6315454,-11.33,82.41936,
0,UTL,-0.03482228626320849,40.385000000000005,0.03688626,0.693,1.495,1.5,1.4488977,16.076,3.05,0.0373,0.07692,2.5,25.706,2.144,1.5634482,3.64,18.745335,-0.225
0,UVV,0.01949927780452576,42.42,0.071815394,0.7427,3.05,3.08,0.5376756,,4.49,0.0725,0.03986,,50.482,3.083,0.8389129,,13.73662,2.511
0,V,-0.021499071630997735,200.005,0.006013531,0.2186,1.2,1.2,19.214178,34.40893,0.63,0.006,0.51368,5.82,14.2,5.262,14.102817,4.68,38.05777,-0.235
0,VBF,-0.00453400503778334,19.549999999999997,0.05245321,0.2638,1.037,0.68,22.424839,,4.41,0.0343,3.43881,,21.057,3.03,0.93840533,,6.5214524,2.17
0,VCV,0.013029315960912058,12.23,0.044019137,0.33330002,0.552,0.57,14.718874,,5.17,0.0458,1.93718,,13.895,1.637,0.895286,,7.599267,2.894
0,VEC,-0.028256704980842873,47.5,,0,,,0.33373132,9.415314,,,0.021089999,4.31,23.188,2.535,1.7500433,,16.007889,-0.854
0,VEEV,0.1360584591416596,306.065,,0,,,35.99815,99.43831,,,0.25603,3.08,12.981,2.061,23.593714,6.44,148.6026,0.181
0,VEL,-0.03665987780040725,4.775,,0,,,1.4638463,2.7028573,,,0.21233,1.75,1325.683,123.827,0.0035679722,,0.038198452,-0.394
0,VFC,0.11927959846471792,76.0,0.024054542,2.6714,1.87,1.92,3.1051693,29.387598,2.45,0.0253,0.03622,2.58,7.475,0.868,10.143144,14.54,87.350235,
0,VGM,0.012096774193548487,12.54,0.04908512,0.36150002,0.617,0.64,13.517402,,5.73,0.0512,1.8202001,,14.386,1.69,0.87237597,,7.4260354,2.989
0,VICI,0.049180327868852514,23.5,0.049707603,1.2796,1.19,1.32,12.9885845,13.378531,,0.0551,0.46091998,1.77,16.851,0.944,1.4052578,2.07,25.084745,0.509
0,VIPS,0.1425206124852767,19.455,,0,,,,13.020134,,,0.049569998,1.49,3.779,0.482,5.133633,41.26,40.248962,0.889
0,VKQ,-0.0032976092333059093,12.115,0.049917627,0.35930002,0.606,0.62,13.523729,,5.7,0.051599998,1.88218,,13.972,1.683,0.865302,,7.183601,2.459
0,VLT,-0.00725221595487513,12.165,0.09308125,1.8075,1.157,1.16,7.9562054,,8.19,0.0939,0.497,,14.936,0.77,0.8248527,,16.0,-0.997
0,VMC,0.17135999999999996,146.51,0.008914489,0.2748,1.3,1.36,3.896745,29.342686,0.81,0.0093,0.12597999,4.99,43.521,4.695,3.3643527,3.26,31.186367,0.063
0,VMI,0.09392879847425295,137.84,0.011921103,0.2481,1.65,1.8,1.0744121,16.974108,1.13,0.013099999,0.05242,8.11,52.751,6.653,2.609619,1.88,20.691418,-0.431
0,VMO,0.0024449877750611915,12.305,0.048342764,0.35880002,0.598,0.62,13.462073,,5.77,0.0507,1.80915,,13.937,1.653,0.88254285,,7.4410167,2.554
0,VMW,0.11013311995344455,153.15,,0,,,5.6549287,20.819918,,,0.13777,7.33,18.805,3.687,8.115395,2.46,41.391376,-0.916
0,VOC,0.041095890410958846,1.495,0.22108842,1,0.325,,2.4370112,,14.24,,0.84975,,1.209,0.53,1.2572374,,2.8679247,-0.812
0,VPG,0.08999192897497976,35.715,,0,,,1.3920346,17.769737,,,0.05106,1.52,17.979,0.981,1.5023082,1.61,27.533129,-0.684
0,VPV,-0.02813504823151125,12.094999999999999,0.051324505,0.3547,0.62,0.6,12.540702,,5.43,0.0496,1.7841201,,14.534,1.72,0.83184254,,7.02907,1.58
0,VRS,-0.22358490566037725,8.165,0.011947432,0.0182,0.1,0.4,0.14268878,16.46,,0.0478,0.09887,0.5,29.908,5.416,0.27517718,,1.5195715,
0,VSH,0.1087499999999999,17.715,0.02111111,0.5758,0.38,0.38,1.0549932,14.907562,1.76,0.0214,0.03941,1.19,10.344,0.66,1.7150038,8.13,26.878786,-0.446
0,VTN,-0.010543390105433925,12.465,0.048896156,0.3427,0.598,0.55,13.269474,,5.21,0.045,1.8818899,,15.033,1.73,0.81154794,,7.052023,2.291
0,VVR,-0.01904053346559753,3.565,0.077030815,3.1,0.275,0.25,7.5784264,,6.68,0.0708,0.20575,,4.614,0.097,0.77156484,,36.70103,-0.721
0,VVV,-0.04089581304771173,19.1,0.022194514,0.3771,0.445,0.45,1.5644593,12.709679,,0.0227,0.09528,1.55,-1.016,1.179,,2.15,16.709076,-0.092
0,WAB,-0.08270567786790273,63.735,0.0075578648,0.21149999,0.48,0.48,1.4994525,14.525229,0.56,0.0076,0.05293,4.36,51.737,2.217,1.2240757,2.34,28.56563,-0.166
0,WAL,0.005360493165371016,37.545,0.02672368,0.2347,1,1,3.7173603,8.335555,,0.026700001,0.42523998,4.5,31.059,4.267,1.2077014,1.19,8.790719,-0.241
0,WAT,0.02440918134614445,211.315,,0,,,5.7373743,22.920738,,,0.22614999,9.21,-3.097,8.071,,5.05,26.15537,-0.149
0,WBK,0.06240000000000001,13.295,0.10458992,1.3286,1.39,,,6.509804,6.52,,0.25846002,2.04,13.908,1.701,0.9548461,,7.8071723,-0.625
0,WBS,-0.019407558733401387,29.205,0.055459272,0.5498,1.6,1.6,2.4321415,11.612903,2.77,0.0556,0.25808,2.48,33.592,2.918,0.857347,0.67,9.869774,-0.462
0,WCC,0.020435069215557045,46.56,,0,,,0.27989852,7.701492,,,0.014149999,6.03,62.095,2.753,0.74788624,0.93,16.86887,
0,WCN,0.04958677685950419,104.22999999999999,0.0068631214,0.9167,0.715,0.74,5.039563,35.42177,0.75,0.0070999996,0.03835,2.94,24.702,0.783,4.215853,5.2,133.00128,
0,WD,0.07326338639652663,58.80500000000001,0.022166248,0.2139,1.32,1.44,2.1153505,11.344169,,0.024400001,0.22564,5.23,35.91,6.167,1.652186,1.07,9.620562,0.471
0,WDR,0.15294117647058814,17.765,0.05589715,0.7143,1,1,1.1004957,13.066666,7.55,0.056700002,0.09172,1.35,11.764,1.392,1.4994899,-0.83,12.672414,-0.269
0,WEA,-0.017937219730941756,13.285,0.060365856,5.6571,0.792,0.79,11.860373,,6.78,0.060300004,0.10998,,13.718,0.122,0.9578656,,107.70492,
0,WEC,0.05254430510933794,102.215,0.024459783,0.66080004,2.445,2.53,4.4414897,25.39,2.98,0.0253,0.16253,4,32.919,3.7,3.0851483,4.46,27.448648,0.025
0,WEI,-0.2543859649122806,0.852,,0,,,,1.888889,,,-0.18465,0.45,4.453,1.401,0.19088255,,0.6067095,
0,WES,-0.03089244851258577,8.515,0.21449943,2.3096,1.864,1.24,1.2431397,4.5783787,9.21,0.1432,0.14797,1.85,6.352,0.933,1.3334383,-2.52,9.078242,0.579
0,WEX,-0.0603913207073874,147.495,,0,,,3.9300773,17.503504,,,0.10873,8.56,45.431,2.848,3.2979684,35.72,52.60885,4.262
0,WGO,0.09444444444444433,55.25,0.007878246,0.28030002,0.44,0.48,0.8653337,13.38835,1.24,0.0087,0.023670001,4.12,23.337,1.541,2.3636286,1.72,35.794937,
0,WHD,-0.16283265674334702,16.23,0.014233001,0.2077,0.27,0.36,2.677928,46.399998,,0.0184,0.119619995,0.4,7.303,1.321,2.5414212,-2.94,14.049962,-0.718
0,WHG,0.024042742653606286,11.835,0.16317627,7.48,1.87,,1.3668753,,6.77,,0.03075,,16.696,0.262,0.68878776,,43.89313,
0,WHR,0.1998214285714286,202.32,0.023762377,0.3673,4.8,4.8,0.6664841,12.71735,2.89,0.0238,0.04421,15.85,48.677,13.132,4.14097,78.1,15.349528,-0.478
0,WIA,-0.025984251968503957,12.375,0.033414636,0.9976,0.411,0.35,23.312204,,3.51,0.0286,0.77357,,12.955,0.41,0.9548437,,30.170732,
0,WIT,0.16241299303944312,5.025,0.0029821072,0.0596,0.015,,,20.04,0.57,,0.15745,0.25,1.693,0.247,2.9592443,2.37,20.283401,-0.034
0,WIW,0.002613240418118501,11.524999999999999,0.03766347,1.6423,0.432,0.37,20.537153,,3.81,0.0323,0.47537997,,12.373,0.266,0.93025136,,43.270676,
0,WLK,0.11415379716605645,69.995,0.014838891,0.3477,1.05,1.08,1.1772867,24.992859,1.35,0.0153,0.05138,2.8,46.214,3.021,1.5142598,4.7,23.164516,-0.874
0,WLKP,-0.059671805072103346,19.555,0.09465995,1.0083001,1.879,1.89,0.6577845,9.22439,6.86,0.095,0.06414,2.05,14.761,1.844,1.2810786,1.14,10.254881,0.082
0,WMB,-0.05073891625615767,19.259999999999998,0.079147644,14.181801,1.56,1.6,2.9981158,16.756523,6.63,0.081199996,0.01679,1.15,10.039,0.106,1.9195141,6.73,181.79247,-0.023
0,WMK,0.030322173089071258,50.105000000000004,0.025208376,0.32889998,1.24,1.24,0.34069172,,2.67,0.0252,0.02624,,41.316,3.768,1.184287,,12.985669,1.025
0,WMT,0.01316250087516635,144.48000000000002,0.014806615,0.3413,2.14,2.16,0.75655407,25.841074,2.34,0.015,0.033010002,5.6,26.574,6.268,5.4455485,4.21,23.08711,0.794
0,WNS,-0.03791469194312791,62.86,,0,,,3.4272404,20.365696,,,0.11378,3.09,13.606,2.004,4.6251655,2.45,31.402197,0.016
0,WOR,0.19122933141624743,27.505000000000003,0.019783806,0.075500004,0.97,1,0.9300959,15.881788,2.14,0.0201,0.24094999,3.13,25.913,12.527,1.9183421,0.41,3.9682283,
0,WOW,-0.05964912280701751,5.37,,0,,,0.41095635,9.571428,,,0.01814,0.56,-2.74,0.254,,2.47,21.102362,-0.773
0,WPC,-0.03466279912980419,66.35,0.06158862,2.099,4.156,4.18,9.497996,35.784946,5.92,0.0619,0.27832,1.86,39.11,1.977,1.7018664,,33.66717,0.595
0,WRB,-0.012257242916268729,62.07,0.007251047,0.2486,0.45,0.48,1.4365944,19.82428,0.76,0.0077,0.045700002,3.13,32.603,1.824,1.9031991,4.94,34.01864,-0.671
0,WRE,-0.09334565619223656,19.645,0.059820544,2.3077002,1.2,1.2,5.201883,1962.0001,4.26,0.0612,1.23405,0.01,16.134,4.679,1.2160654,-73.41,4.193204,
0,WRK,0.25937307928703124,41.055,0.039984867,0.5301,1.585,0.8,0.5991296,14.794224,3.76,0.0202,0.04369,2.77,45.137,2.988,0.9079026,-7.65,13.71486,-0.293
0,WSM,0.24172185430463577,105.14,0.018237082,0.3692,1.92,2.12,1.3587712,17.384106,2.82,0.0201,0.06832,6.04,17.134,5.208,6.1281657,1.78,20.16129,1.148
0,WSO,0.0140368679181464,240.45499999999998,0.027492054,1.0639,6.575,7.1,1.905371,35.58457,3.06,0.0296,0.04923,6.74,40.792,6.19,5.8795843,2.47,38.746365,-0.04
0,WSR,-0.07762557077625576,6.08,0.1553398,1.875,0.96,0.42,2.1537657,33.666664,9.46,0.069299996,0.16454001,0.18,7.81,0.47,0.7759283,,12.893617,-0.877
0,WTI,-0.19047619047619058,1.7149999999999999,0.057471264,0,0.1,,0.52397627,-7.727273,,,0.31663,-0.22,-1.322,1.017,,0.12,1.6715832,
0,WTS,0.1601077050538524,112.055,0.008268177,0.2698,0.92,0.92,2.4878883,28.576529,1.07,0.0082,0.0767,3.92,29.242,3.411,3.8307912,3.89,32.84081,-0.445
0,WU,-0.03201754385964917,22.314999999999998,0.038357403,0.5822,0.85,0.9,1.8439326,11.090452,3.55,0.040599998,0.1238,1.99,-0.179,1.444,,1.45,15.283934,-0.737
0,WWE,-0.07402234636871508,39.84,0.01171875,0.2892,0.48,0.48,3.62886,21.619564,1.55,0.0117,0.14166,1.84,4.462,1.668,8.915284,0.8,23.84892,3.205
0,WWW,0.09875097580015613,28.565,0.013855212,0.5714,0.4,0.4,1.1699104,13.866995,1.14,0.014199999,0.030050002,2.03,8.844,0.702,3.1829488,5.03,40.099712,
0,WY,0.016873278236914757,29.45,0.034239676,2.4286,1.02,,3.3501468,32.097828,4.36,,0.046669997,0.92,10.991,0.411,2.6867437,5.63,71.849144,-0.438
0,WYND,0.04752729608220929,33.035,0.057873894,,1.9,1.2,0.9309979,9.373563,3.56,0.0365,0.0016699999,3.48,-12.367,0.052,,3.51,627.3077,
0,XRX,0.09130434782608687,20.134999999999998,0.049701788,0.5208,1,1,0.5381632,9.004484,3.5,0.0498,0.13387,2.23,25.712,4.709,0.7809583,-2.34,4.264175,-0.851
0,XYF,-0.1428571428571428,0.625,,0,,,,1.6216216,,,-0.11935,0.37,3.215,0.81,0.18662521,,0.7407408,
0,XYL,0.11786979357518002,91.47999999999999,0.010992635,0.71940005,1,1.04,3.327242,34.798477,1.23,0.0114,0.05091,2.63,15.867,1.391,5.767946,-25.31,65.79439,-0.777
0,YETI,0.05150474651585557,51.980000000000004,,0,,,4.7778964,30.092485,,,0.071729995,1.73,1.943,0.781,26.79362,1.74,66.658134,0.507
0,YPF,-0.34317343173431736,3.535,0.024929972,,0.089,0.14,,5.933333,,0.0232,-0.14609,0.6,33.975,3.125,0.10478293,0.41,1.1392,
0,YRD,0.27037037037037037,3.45,0.08694363,0,0.293,,,3.4646466,,,0.06761,0.99,11.795,2.657,0.2908012,-27.05,1.2909296,
0,YUMC,-0.006317354143441145,53.44,0.0067491564,0.2748,0.36,,2.8003232,26.74,,,0.06334,2,8.496,1.309,6.294727,4.71,40.855614,-0.258
0,ZBH,0.052884270870655614,146.82999999999998,0.0065067103,5.6471004,0.96,0.96,4.328665,18.693382,0.79,0.0064999997,0.00522,7.86,56.266,0.178,2.611346,8.24,825.4494,
0,ZNH,-0.040656205420827374,27.945,0.0005632745,0,0.015,,,384.2857,,,-0.05994,0.07,41.0,2.25,0.65609753,,11.955555,
0,ZTS,0.04012973798015773,162.45499999999998,0.0044665313,0.216,0.728,0.8,12.257093,39.220623,0.62,0.0049,0.25505,4.17,6.278,3.371,26.05129,4.86,48.51676,0.016
